x, y, z, C, R, G, B
11.880740, 8.963432, 4.373447, 25, 0.208234, 0.279439, 0.838154
11.886337, 9.693829, 4.342829, 25, 0.208234, 0.279439, 0.838154
11.962063, 10.525494, 4.347561, 25, 0.208234, 0.279439, 0.838154
11.667985, 8.133873, 3.752643, 25, 0.208234, 0.279439, 0.838154
11.904233, 8.981156, 3.772798, 25, 0.208234, 0.279439, 0.838154
11.917441, 9.704310, 3.730308, 25, 0.208234, 0.279439, 0.838154
11.921414, 10.466123, 3.688701, 25, 0.208234, 0.279439, 0.838154
11.698075, 8.160008, 3.197811, 25, 0.208234, 0.279439, 0.838154
11.885210, 8.962573, 3.181721, 25, 0.208234, 0.279439, 0.838154
11.891302, 9.675781, 3.121252, 25, 0.208234, 0.279439, 0.838154
11.947062, 10.474249, 3.078902, 25, 0.208234, 0.279439, 0.838154
10.849358, 7.567984, 2.455029, 25, 0.208234, 0.279439, 0.838154
10.962911, 8.264672, 2.409460, 25, 0.208234, 0.279439, 0.838154
11.862138, 9.646889, 2.532827, 25, 0.208234, 0.279439, 0.838154
11.904719, 10.421335, 2.467713, 25, 0.208234, 0.279439, 0.838154
11.084525, 7.732888, 1.996494, 25, 0.208234, 0.279439, 0.838154
11.429301, 8.610329, 1.972650, 25, 0.208234, 0.279439, 0.838154
11.849755, 9.626516, 1.956311, 25, 0.208234, 0.279439, 0.838154
11.882858, 10.391213, 1.871681, 25, 0.208234, 0.279439, 0.838154
11.773045, 8.863493, 1.483114, 25, 0.208234, 0.279439, 0.838154
11.849723, 9.619281, 1.392764, 25, 0.208234, 0.279439, 0.838154
11.905111, 10.400410, 1.292729, 25, 0.208234, 0.279439, 0.838154
11.829515, 9.596030, 0.832948, 25, 0.208234, 0.279439, 0.838154
11.871889, 10.360432, 0.712210, 25, 0.208234, 0.279439, 0.838154
11.815214, 8.176962, 4.391882, 25, 0.208234, 0.279439, 0.838154
11.882851, 8.907949, 4.364143, 25, 0.208234, 0.279439, 0.838154
11.824825, 9.583407, 4.309592, 25, 0.208234, 0.279439, 0.838154
11.856316, 10.368083, 4.297546, 25, 0.208234, 0.279439, 0.838154
11.670628, 8.082623, 3.745499, 25, 0.208234, 0.279439, 0.838154
11.881310, 8.906795, 3.756855, 25, 0.208234, 0.279439, 0.838154
11.844418, 9.584566, 3.698229, 25, 0.208234, 0.279439, 0.838154
11.921174, 10.401324, 3.678736, 25, 0.208234, 0.279439, 0.838154
11.701401, 8.109073, 3.191904, 25, 0.208234, 0.279439, 0.838154
11.877434, 8.899680, 3.172315, 25, 0.208234, 0.279439, 0.838154
11.892739, 9.616456, 3.113870, 25, 0.208234, 0.279439, 0.838154
11.961376, 10.422069, 3.074336, 25, 0.208234, 0.279439, 0.838154
10.876566, 7.537463, 2.455941, 25, 0.208234, 0.279439, 0.838154
10.956683, 8.207379, 2.402546, 25, 0.208234, 0.279439, 0.838154
11.875565, 9.597430, 2.529395, 25, 0.208234, 0.279439, 0.838154
11.918744, 10.369198, 2.464014, 25, 0.208234, 0.279439, 0.838154
11.127711, 7.712369, 2.000001, 25, 0.208234, 0.279439, 0.838154
11.522280, 8.625090, 1.984121, 25, 0.208234, 0.279439, 0.838154
11.874603, 9.586378, 1.955549, 25, 0.208234, 0.279439, 0.838154
11.901190, 10.342983, 1.869561, 25, 0.208234, 0.279439, 0.838154
11.812133, 8.836273, 1.484616, 25, 0.208234, 0.279439, 0.838154
11.869876, 9.575378, 1.391674, 25, 0.208234, 0.279439, 0.838154
11.915137, 10.344887, 1.290366, 25, 0.208234, 0.279439, 0.838154
11.824696, 9.532119, 0.830546, 25, 0.208234, 0.279439, 0.838154
11.887769, 10.310216, 0.711262, 25, 0.208234, 0.279439, 0.838154
11.852853, 8.149344, 4.396559, 25, 0.208234, 0.279439, 0.838154
11.912433, 8.873171, 4.364989, 25, 0.208234, 0.279439, 0.838154
11.880399, 9.568206, 4.319127, 25, 0.208234, 0.279439, 0.838154
11.957974, 10.392412, 4.322817, 25, 0.208234, 0.279439, 0.838154
11.681032, 8.036915, 3.740907, 25, 0.208234, 0.279439, 0.838154
11.831610, 8.812969, 3.732573, 25, 0.208234, 0.279439, 0.838154
11.872253, 9.546965, 3.697757, 25, 0.208234, 0.279439, 0.838154
11.871345, 10.293872, 3.653596, 25, 0.208234, 0.279439, 0.838154
11.658712, 8.026656, 3.173527, 25, 0.208234, 0.279439, 0.838154
11.877229, 8.842759, 3.165000, 25, 0.208234, 0.279439, 0.838154
11.883230, 9.548622, 3.103696, 25, 0.208234, 0.279439, 0.838154
11.907204, 10.310775, 3.052268, 25, 0.208234, 0.279439, 0.838154
10.879394, 7.490120, 2.451380, 25, 0.208234, 0.279439, 0.838154
10.930454, 8.135501, 2.391310, 25, 0.208234, 0.279439, 0.838154
11.894185, 9.552301, 2.527107, 25, 0.208234, 0.279439, 0.838154
11.928826, 10.313842, 2.459545, 25, 0.208234, 0.279439, 0.838154
11.158653, 7.683243, 2.001317, 25, 0.208234, 0.279439, 0.838154
11.551866, 8.592064, 1.984668, 25, 0.208234, 0.279439, 0.838154
11.893126, 9.541212, 1.953769, 25, 0.208234, 0.279439, 0.838154
11.884767, 10.264879, 1.862026, 25, 0.208234, 0.279439, 0.838154
11.815231, 8.782185, 1.481612, 25, 0.208234, 0.279439, 0.838154
11.826935, 9.480989, 1.383222, 25, 0.208234, 0.279439, 0.838154
11.918144, 10.283542, 1.287268, 25, 0.208234, 0.279439, 0.838154
11.811802, 9.462086, 0.827597, 25, 0.208234, 0.279439, 0.838154
11.881511, 10.241084, 0.709004, 25, 0.208234, 0.279439, 0.838154
11.781400, 10.152646, 0.134909, 25, 0.208234, 0.279439, 0.838154
12.178378, 8.357827, -0.531282, 25, 0.208234, 0.279439, 0.838154
11.847791, 8.092445, 4.385451, 25, 0.208234, 0.279439, 0.838154
11.885615, 8.796628, 4.345253, 25, 0.208234, 0.279439, 0.838154
11.840586, 9.476401, 4.294063, 25, 0.208234, 0.279439, 0.838154
11.871523, 10.253520, 4.280173, 25, 0.208234, 0.279439, 0.838154
11.660133, 7.969940, 3.726366, 25, 0.208234, 0.279439, 0.838154
11.848462, 8.769131, 3.729384, 25, 0.208234, 0.279439, 0.838154
11.867324, 9.483197, 3.687143, 25, 0.208234, 0.279439, 0.838154
11.890328, 10.246593, 3.649746, 25, 0.208234, 0.279439, 0.838154
11.669590, 7.981485, 3.169808, 25, 0.208234, 0.279439, 0.838154
11.860276, 8.773710, 3.153294, 25, 0.208234, 0.279439, 0.838154
11.878011, 9.484605, 3.094718, 25, 0.208234, 0.279439, 0.838154
11.883716, 10.226808, 3.038190, 25, 0.208234, 0.279439, 0.838154
10.873106, 7.436725, 2.444810, 25, 0.208234, 0.279439, 0.838154
10.926853, 8.080845, 2.385087, 25, 0.208234, 0.279439, 0.838154
11.911097, 9.505920, 2.524492, 25, 0.208234, 0.279439, 0.838154
11.842757, 10.176100, 2.435351, 25, 0.208234, 0.279439, 0.838154
11.148695, 7.626073, 1.995325, 25, 0.208234, 0.279439, 0.838154
11.522405, 8.515369, 1.975108, 25, 0.208234, 0.279439, 0.838154
11.873480, 9.465726, 1.945762, 25, 0.208234, 0.279439, 0.838154
11.885309, 10.201850, 1.857198, 25, 0.208234, 0.279439, 0.838154
11.831713, 8.738211, 1.480310, 25, 0.208234, 0.279439, 0.838154
11.837273, 9.429767, 1.381041, 25, 0.208234, 0.279439, 0.838154
11.899702, 10.204109, 1.281889, 25, 0.208234, 0.279439, 0.838154
11.807965, 9.399684, 0.825304, 25, 0.208234, 0.279439, 0.838154
11.892389, 10.187037, 0.707785, 25, 0.208234, 0.279439, 0.838154
11.829202, 10.130763, 0.135100, 25, 0.208234, 0.279439, 0.838154
11.834579, 8.030284, 4.371420, 25, 0.208234, 0.279439, 0.838154
11.883175, 8.738523, 4.334539, 25, 0.208234, 0.279439, 0.838154
11.862827, 9.434639, 4.291611, 25, 0.208234, 0.279439, 0.838154
11.870715, 10.189402, 4.268591, 25, 0.208234, 0.279439, 0.838154
11.668531, 7.923266, 3.721264, 25, 0.208234, 0.279439, 0.838154
11.832354, 8.701151, 3.715894, 25, 0.208234, 0.279439, 0.838154
11.881142, 9.434658, 3.682426, 25, 0.208234, 0.279439, 0.838154
11.886938, 10.180289, 3.639102, 25, 0.208234, 0.279439, 0.838154
11.679495, 7.935774, 3.165870, 25, 0.208234, 0.279439, 0.838154
11.863499, 8.719907, 3.147024, 25, 0.208234, 0.279439, 0.838154
11.853321, 9.405484, 3.080752, 25, 0.208234, 0.279439, 0.838154
11.915781, 10.190939, 3.038380, 25, 0.208234, 0.279439, 0.838154
10.878792, 7.391728, 2.440978, 25, 0.208234, 0.279439, 0.838154
10.918257, 8.022788, 2.377827, 25, 0.208234, 0.279439, 0.838154
10.913689, 8.655240, 2.307458, 25, 0.208234, 0.279439, 0.838154
11.844617, 10.114695, 2.429340, 25, 0.208234, 0.279439, 0.838154
11.179404, 7.596837, 1.996640, 25, 0.208234, 0.279439, 0.838154
11.559654, 8.488187, 1.977020, 25, 0.208234, 0.279439, 0.838154
11.885360, 9.415704, 1.942966, 25, 0.208234, 0.279439, 0.838154
11.902954, 10.153738, 1.855078, 25, 0.208234, 0.279439, 0.838154
11.848037, 8.694219, 1.479008, 25, 0.208234, 0.279439, 0.838154
11.863024, 9.390934, 1.380678, 25, 0.208234, 0.279439, 0.838154
11.921090, 10.159149, 1.280830, 25, 0.208234, 0.279439, 0.838154
11.766377, 8.631768, 0.936525, 25, 0.208234, 0.279439, 0.838154
11.817169, 9.347927, 0.823939, 25, 0.208234, 0.279439, 0.838154
11.903810, 10.133668, 0.706611, 25, 0.208234, 0.279439, 0.838154
11.826721, 10.065907, 0.134719, 25, 0.208234, 0.279439, 0.838154
12.180889, 8.257512, 0.010017, 25, 0.208234, 0.279439, 0.838154
11.816338, 7.965074, 4.355636, 25, 0.208234, 0.279439, 0.838154
11.834010, 8.646555, 4.306909, 25, 0.208234, 0.279439, 0.838154
11.838119, 9.355842, 4.272269, 25, 0.208234, 0.279439, 0.838154
11.876965, 10.131648, 4.259641, 25, 0.208234, 0.279439, 0.838154
11.671142, 7.872831, 3.714376, 25, 0.208234, 0.279439, 0.838154
11.839424, 8.650510, 3.709762, 25, 0.208234, 0.279439, 0.838154
11.895536, 9.386725, 3.677944, 25, 0.208234, 0.279439, 0.838154
11.903280, 10.131146, 3.634572, 25, 0.208234, 0.279439, 0.838154
11.678714, 7.882982, 3.159088, 25, 0.208234, 0.279439, 0.838154
11.887826, 8.681739, 3.146397, 25, 0.208234, 0.279439, 0.838154
11.857497, 9.349658, 3.074368, 25, 0.208234, 0.279439, 0.838154
11.899116, 10.113643, 3.026205, 25, 0.208234, 0.279439, 0.838154
10.892454, 7.352266, 2.438971, 25, 0.208234, 0.279439, 0.838154
10.951570, 7.995642, 2.379729, 25, 0.208234, 0.279439, 0.838154
10.923145, 8.608283, 2.303862, 25, 0.208234, 0.279439, 0.838154
11.865046, 10.069358, 2.427183, 25, 0.208234, 0.279439, 0.838154
11.201018, 7.561397, 1.996348, 25, 0.208234, 0.279439, 0.838154
11.568835, 8.440422, 1.974152, 25, 0.208234, 0.279439, 0.838154
11.877561, 9.350359, 1.936992, 25, 0.208234, 0.279439, 0.838154
11.918899, 10.104330, 1.852724, 25, 0.208234, 0.279439, 0.838154
11.787023, 8.593935, 1.468093, 25, 0.208234, 0.279439, 0.838154
11.824465, 9.301543, 1.372863, 25, 0.208234, 0.279439, 0.838154
11.880709, 10.061979, 1.273168, 25, 0.208234, 0.279439, 0.838154
11.783933, 8.589162, 0.935820, 25, 0.208234, 0.279439, 0.838154
11.839513, 9.306692, 0.823502, 25, 0.208234, 0.279439, 0.838154
11.908913, 10.075162, 0.705076, 25, 0.208234, 0.279439, 0.838154
11.852203, 10.025055, 0.134658, 25, 0.208234, 0.279439, 0.838154
12.172988, 8.197759, 0.009990, 25, 0.208234, 0.279439, 0.838154
11.260082, 8.186889, -0.630478, 25, 0.208234, 0.279439, 0.838154
11.816880, 7.912821, 4.346867, 25, 0.208234, 0.279439, 0.838154
11.865917, 8.614154, 4.308883, 25, 0.208234, 0.279439, 0.838154
11.854659, 9.309971, 4.267910, 25, 0.208234, 0.279439, 0.838154
11.865312, 10.058979, 4.244373, 25, 0.208234, 0.279439, 0.838154
11.651062, 7.807383, 3.700345, 25, 0.208234, 0.279439, 0.838154
11.856493, 8.607313, 3.706819, 25, 0.208234, 0.279439, 0.838154
11.876100, 9.312408, 3.663084, 25, 0.208234, 0.279439, 0.838154
11.910509, 10.074451, 3.627325, 25, 0.208234, 0.279439, 0.838154
11.664753, 7.821574, 3.148806, 25, 0.208234, 0.279439, 0.838154
11.786183, 8.552187, 3.112535, 25, 0.208234, 0.279439, 0.838154
11.882270, 9.310214, 3.073371, 25, 0.208234, 0.279439, 0.838154
11.886589, 10.040346, 3.015171, 25, 0.208234, 0.279439, 0.838154
10.908426, 7.314434, 2.437511, 25, 0.208234, 0.279439, 0.838154
10.948144, 7.941764, 2.373679, 25, 0.208234, 0.279439, 0.838154
10.927755, 8.557699, 2.299286, 25, 0.208234, 0.279439, 0.838154
11.873979, 10.014436, 2.422714, 25, 0.208234, 0.279439, 0.838154
11.201979, 7.512120, 1.992402, 25, 0.208234, 0.279439, 0.838154
11.597081, 8.406633, 1.974562, 25, 0.208234, 0.279439, 0.838154
11.874160, 9.288818, 1.931781, 25, 0.208234, 0.279439, 0.838154
11.879974, 10.008852, 1.841891, 25, 0.208234, 0.279439, 0.838154
11.803664, 8.550728, 1.466892, 25, 0.208234, 0.279439, 0.838154
11.841178, 9.256023, 1.371499, 25, 0.208234, 0.279439, 0.838154
11.875684, 9.995318, 1.269338, 25, 0.208234, 0.279439, 0.838154
11.779515, 8.530727, 0.933386, 25, 0.208234, 0.279439, 0.838154
11.843616, 9.251270, 0.821809, 25, 0.208234, 0.279439, 0.838154
11.886242, 9.993577, 0.701915, 25, 0.208234, 0.279439, 0.838154
11.846161, 9.957762, 0.134242, 25, 0.208234, 0.279439, 0.838154
12.232989, 8.183727, 0.010018, 25, 0.208234, 0.279439, 0.838154
11.824979, 9.221437, -0.273790, 25, 0.208234, 0.279439, 0.838154
11.326446, 8.182139, -0.632785, 25, 0.208234, 0.279439, 0.838154
11.759883, 7.822505, 4.317052, 25, 0.208234, 0.279439, 0.838154
11.858051, 8.553014, 4.296478, 25, 0.208234, 0.279439, 0.838154
11.893786, 9.281845, 4.271724, 25, 0.208234, 0.279439, 0.838154
11.881361, 10.010097, 4.239109, 25, 0.208234, 0.279439, 0.838154
11.650813, 7.755528, 3.692692, 25, 0.208234, 0.279439, 0.838154
11.819157, 8.524960, 3.686952, 25, 0.208234, 0.279439, 0.838154
11.890050, 9.264580, 3.658603, 25, 0.208234, 0.279439, 0.838154
11.932414, 10.030342, 3.624607, 25, 0.208234, 0.279439, 0.838154
11.673264, 7.775472, 3.144649, 25, 0.208234, 0.279439, 0.838154
11.719554, 8.449076, 3.088080, 25, 0.208234, 0.279439, 0.838154
11.869799, 9.241810, 3.062797, 25, 0.208234, 0.279439, 0.838154
11.930871, 10.015193, 3.018595, 25, 0.208234, 0.279439, 0.838154
10.917723, 7.272212, 2.434592, 25, 0.208234, 0.279439, 0.838154
10.953281, 7.894316, 2.369530, 25, 0.208234, 0.279439, 0.838154
10.950843, 8.521710, 2.298633, 25, 0.208234, 0.279439, 0.838154
11.833466, 9.918299, 2.408228, 25, 0.208234, 0.279439, 0.838154
11.223327, 7.476621, 1.992110, 25, 0.208234, 0.279439, 0.838154
11.605133, 8.358278, 1.971557, 25, 0.208234, 0.279439, 0.838154
11.849350, 9.210950, 1.923139, 25, 0.208234, 0.279439, 0.838154
11.890067, 9.955144, 1.838712, 25, 0.208234, 0.279439, 0.838154
11.829034, 8.513893, 1.466792, 25, 0.208234, 0.279439, 0.838154
11.851430, 9.205601, 1.369409, 25, 0.208234, 0.279439, 0.838154
11.858130, 9.918551, 1.264203, 25, 0.208234, 0.279439, 0.838154
11.727867, 8.438594, 0.927238, 25, 0.208234, 0.279439, 0.838154
11.785965, 9.148156, 0.815858, 25, 0.208234, 0.279439, 0.838154
11.876982, 9.923756, 0.699567, 25, 0.208234, 0.279439, 0.838154
11.815577, 7.858362, 0.527523, 25, 0.208234, 0.279439, 0.838154
11.855936, 9.904062, 0.134007, 25, 0.208234, 0.279439, 0.838154
12.213065, 8.116271, 0.009981, 25, 0.208234, 0.279439, 0.838154
11.764677, 7.773737, 4.310037, 25, 0.208234, 0.279439, 0.838154
11.846802, 8.489768, 4.282944, 25, 0.208234, 0.279439, 0.838154
11.859098, 9.196372, 4.249112, 25, 0.208234, 0.279439, 0.838154
11.891303, 9.956258, 4.231738, 25, 0.208234, 0.279439, 0.838154
11.666486, 7.714414, 3.690141, 25, 0.208234, 0.279439, 0.838154
11.682138, 8.371766, 3.636180, 25, 0.208234, 0.279439, 0.838154
11.858484, 9.181654, 3.640205, 25, 0.208234, 0.279439, 0.838154
11.885389, 9.928743, 3.601053, 25, 0.208234, 0.279439, 0.838154
11.676719, 7.726161, 3.139180, 25, 0.208234, 0.279439, 0.838154
11.710440, 8.388026, 3.078883, 25, 0.208234, 0.279439, 0.838154
11.812069, 9.138793, 3.040652, 25, 0.208234, 0.279439, 0.838154
11.849970, 9.885467, 2.990439, 25, 0.208234, 0.279439, 0.838154
10.924403, 7.228374, 2.431125, 25, 0.208234, 0.279439, 0.838154
10.955026, 7.844619, 2.364690, 25, 0.208234, 0.279439, 0.838154
10.941816, 8.460916, 2.291278, 25, 0.208234, 0.279439, 0.838154
11.847137, 9.868035, 2.404837, 25, 0.208234, 0.279439, 0.838154
11.220637, 7.425229, 1.987580, 25, 0.208234, 0.279439, 0.838154
11.638778, 8.328399, 1.972923, 25, 0.208234, 0.279439, 0.838154
11.845368, 9.149693, 1.917927, 25, 0.208234, 0.279439, 0.838154
11.900706, 9.902106, 1.835651, 25, 0.208234, 0.279439, 0.838154
11.820297, 8.452676, 1.462486, 25, 0.208234, 0.279439, 0.838154
11.843353, 9.141208, 1.365229, 25, 0.208234, 0.279439, 0.838154
11.887737, 9.881488, 1.264121, 25, 0.208234, 0.279439, 0.838154
11.748018, 8.398510, 0.926790, 25, 0.208234, 0.279439, 0.838154
11.882010, 9.866211, 0.698077, 25, 0.208234, 0.279439, 0.838154
11.827957, 7.814364, 0.527003, 25, 0.208234, 0.279439, 0.838154
11.799324, 9.795466, 0.133027, 25, 0.208234, 0.279439, 0.838154
12.220382, 8.067194, 0.009967, 25, 0.208234, 0.279439, 0.838154
11.780320, 8.408560, -0.129844, 25, 0.208234, 0.279439, 0.838154
12.253404, 8.081626, -0.527975, 25, 0.208234, 0.279439, 0.838154
11.782875, 7.733933, 4.307990, 25, 0.208234, 0.279439, 0.838154
11.858724, 8.443365, 4.277869, 25, 0.208234, 0.279439, 0.838154
11.867439, 9.144677, 4.242029, 25, 0.208234, 0.279439, 0.838154
11.907703, 9.908005, 4.226737, 25, 0.208234, 0.279439, 0.838154
11.653731, 7.654698, 3.678661, 25, 0.208234, 0.279439, 0.838154
11.669071, 8.308333, 3.624162, 25, 0.208234, 0.279439, 0.838154
11.850397, 9.117378, 3.629119, 25, 0.208234, 0.279439, 0.838154
11.903803, 9.882278, 3.597429, 25, 0.208234, 0.279439, 0.838154
11.662044, 7.665112, 3.128897, 25, 0.208234, 0.279439, 0.838154
11.704249, 8.329379, 3.070522, 25, 0.208234, 0.279439, 0.838154
11.863357, 9.120429, 3.046637, 25, 0.208234, 0.279439, 0.838154
11.917275, 9.879767, 2.999761, 25, 0.208234, 0.279439, 0.838154
10.928452, 7.182943, 2.427110, 25, 0.208234, 0.279439, 0.838154
10.941321, 7.784137, 2.356566, 25, 0.208234, 0.279439, 0.838154
10.934866, 8.402061, 2.284414, 25, 0.208234, 0.279439, 0.838154
11.865940, 9.822192, 2.402526, 25, 0.208234, 0.279439, 0.838154
11.245845, 7.392400, 1.988018, 25, 0.208234, 0.279439, 0.838154
11.674770, 8.300114, 1.974698, 25, 0.208234, 0.279439, 0.838154
11.866303, 9.107874, 1.916783, 25, 0.208234, 0.279439, 0.838154
11.901182, 9.840868, 1.831059, 25, 0.208234, 0.279439, 0.838154
11.799130, 8.382949, 1.456678, 25, 0.208234, 0.279439, 0.838154
11.846845, 9.086042, 1.362412, 25, 0.208234, 0.279439, 0.838154
11.890335, 9.822119, 1.261187, 25, 0.208234, 0.279439, 0.838154
11.756643, 8.350293, 0.925445, 25, 0.208234, 0.279439, 0.838154
11.842876, 9.772488, 0.694013, 25, 0.208234, 0.279439, 0.838154
11.825976, 7.761043, 0.525851, 25, 0.208234, 0.279439, 0.838154
11.801552, 9.736311, 0.132715, 25, 0.208234, 0.279439, 0.838154
12.247583, 8.031309, 0.009969, 25, 0.208234, 0.279439, 0.838154
11.802799, 8.370066, -0.129809, 25, 0.208234, 0.279439, 0.838154
12.390991, 8.117928, -0.532828, 25, 0.208234, 0.279439, 0.838154
11.792928, 7.688868, 4.303021, 25, 0.208234, 0.279439, 0.838154
11.839926, 8.375361, 4.261799, 25, 0.208234, 0.279439, 0.838154
11.882452, 9.098281, 4.237398, 25, 0.208234, 0.279439, 0.838154
11.867413, 9.813022, 4.201729, 25, 0.208234, 0.279439, 0.838154
11.658536, 7.606756, 3.672794, 25, 0.208234, 0.279439, 0.838154
11.679468, 8.261857, 3.619502, 25, 0.208234, 0.279439, 0.838154
11.831992, 9.045566, 3.614967, 25, 0.208234, 0.279439, 0.838154
11.910023, 9.825876, 3.590182, 25, 0.208234, 0.279439, 0.838154
11.675701, 7.622896, 3.126272, 25, 0.208234, 0.279439, 0.838154
11.712979, 8.281576, 3.066132, 25, 0.208234, 0.279439, 0.838154
11.851569, 9.053652, 3.036462, 25, 0.208234, 0.279439, 0.838154
11.883124, 9.790098, 2.983590, 25, 0.208234, 0.279439, 0.838154
10.919153, 7.128957, 2.420176, 25, 0.208234, 0.279439, 0.838154
10.941826, 7.734046, 2.351553, 25, 0.208234, 0.279439, 0.838154
10.964513, 8.371467, 2.285232, 25, 0.208234, 0.279439, 0.838154
11.873889, 9.767538, 2.398057, 25, 0.208234, 0.279439, 0.838154
11.285037, 7.368681, 1.990941, 25, 0.208234, 0.279439, 0.838154
11.678332, 8.248827, 1.971011, 25, 0.208234, 0.279439, 0.838154
11.861853, 9.046764, 1.911572, 25, 0.208234, 0.279439, 0.838154
11.905999, 9.783504, 1.827173, 25, 0.208234, 0.279439, 0.838154
11.805284, 8.332939, 1.454275, 25, 0.208234, 0.279439, 0.838154
11.830310, 9.015850, 1.357323, 25, 0.208234, 0.279439, 0.838154
11.900383, 9.769151, 1.259068, 25, 0.208234, 0.279439, 0.838154
11.779760, 8.312459, 0.925253, 25, 0.208234, 0.279439, 0.838154
11.839586, 9.708870, 0.692072, 25, 0.208234, 0.279439, 0.838154
11.828803, 7.711082, 0.524923, 25, 0.208234, 0.279439, 0.838154
11.827501, 9.696889, 0.132672, 25, 0.208234, 0.279439, 0.838154
12.277193, 7.996971, 0.009973, 25, 0.208234, 0.279439, 0.838154
11.781946, 7.630298, 4.290452, 25, 0.208234, 0.279439, 0.838154
11.844371, 8.324103, 4.254186, 25, 0.208234, 0.279439, 0.838154
11.908778, 9.060618, 4.236853, 25, 0.208234, 0.279439, 0.838154
11.924297, 9.798617, 4.211206, 25, 0.208234, 0.279439, 0.838154
11.656665, 7.554651, 3.664885, 25, 0.208234, 0.279439, 0.838154
11.687311, 8.213722, 3.614106, 25, 0.208234, 0.279439, 0.838154
11.875938, 9.021568, 3.619920, 25, 0.208234, 0.279439, 0.838154
11.897932, 9.754708, 3.577499, 25, 0.208234, 0.279439, 0.838154
11.669559, 7.567926, 3.118396, 25, 0.208234, 0.279439, 0.838154
11.717527, 8.230987, 3.060698, 25, 0.208234, 0.279439, 0.838154
11.856654, 9.000068, 3.030677, 25, 0.208234, 0.279439, 0.838154
11.875123, 9.722499, 2.974078, 25, 0.208234, 0.279439, 0.838154
10.917050, 7.079909, 2.414884, 25, 0.208234, 0.279439, 0.838154
10.908272, 7.660251, 2.339280, 25, 0.208234, 0.279439, 0.838154
10.963421, 8.317516, 2.279675, 25, 0.208234, 0.279439, 0.838154
11.880085, 9.711679, 2.393279, 25, 0.208234, 0.279439, 0.838154
11.290162, 7.322719, 1.987872, 25, 0.208234, 0.279439, 0.838154
11.722236, 8.226047, 1.974152, 25, 0.208234, 0.279439, 0.838154
11.722750, 8.883922, 1.884755, 25, 0.208234, 0.279439, 0.838154
11.881347, 9.702336, 1.818813, 25, 0.208234, 0.279439, 0.838154
11.763995, 8.249838, 1.446063, 25, 0.208234, 0.279439, 0.838154
11.749942, 8.897749, 1.344964, 25, 0.208234, 0.279439, 0.838154
11.911764, 9.717475, 1.257112, 25, 0.208234, 0.279439, 0.838154
11.866993, 9.670608, 0.691936, 25, 0.208234, 0.279439, 0.838154
11.841500, 7.667694, 0.524440, 25, 0.208234, 0.279439, 0.838154
11.804479, 9.617607, 0.132082, 25, 0.208234, 0.279439, 0.838154
11.832645, 7.611707, 4.300390, 25, 0.208234, 0.279439, 0.838154
11.857267, 8.278938, 4.249675, 25, 0.208234, 0.279439, 0.838154
11.915029, 9.007792, 4.229225, 25, 0.208234, 0.279439, 0.838154
11.854920, 9.680831, 4.176196, 25, 0.208234, 0.279439, 0.838154
11.671657, 7.513619, 3.662334, 25, 0.208234, 0.279439, 0.838154
11.671916, 8.149523, 3.601597, 25, 0.208234, 0.279439, 0.838154
11.860125, 8.952305, 3.606711, 25, 0.208234, 0.279439, 0.838154
11.905150, 9.699703, 3.570704, 25, 0.208234, 0.279439, 0.838154
11.657449, 7.509366, 3.108989, 25, 0.208234, 0.279439, 0.838154
11.717864, 8.177650, 3.054218, 25, 0.208234, 0.279439, 0.838154
11.890469, 8.968371, 3.032273, 25, 0.208234, 0.279439, 0.838154
11.864535, 9.653183, 2.963995, 25, 0.208234, 0.279439, 0.838154
10.926321, 7.038396, 2.412147, 25, 0.208234, 0.279439, 0.838154
10.908297, 7.610406, 2.334267, 25, 0.208234, 0.279439, 0.838154
10.949498, 8.254147, 2.271503, 25, 0.208234, 0.279439, 0.838154
11.891419, 9.660233, 2.389581, 25, 0.208234, 0.279439, 0.838154
11.300932, 7.280546, 1.985826, 25, 0.208234, 0.279439, 0.838154
11.705160, 8.160585, 1.967051, 25, 0.208234, 0.279439, 0.838154
11.814133, 8.896244, 1.895050, 25, 0.208234, 0.279439, 0.838154
11.854768, 9.620159, 1.810218, 25, 0.208234, 0.279439, 0.838154
11.794691, 8.874832, 1.346963, 25, 0.208234, 0.279439, 0.838154
11.890422, 9.639460, 1.251733, 25, 0.208234, 0.279439, 0.838154
11.876422, 9.617809, 0.690762, 25, 0.208234, 0.279439, 0.838154
11.856563, 7.625923, 0.524068, 25, 0.208234, 0.279439, 0.838154
11.829267, 9.577570, 0.132030, 25, 0.208234, 0.279439, 0.838154
11.778579, 7.525938, 4.272329, 25, 0.208234, 0.279439, 0.838154
11.838464, 8.211898, 4.233887, 25, 0.208234, 0.279439, 0.838154
11.893373, 8.934210, 4.211789, 25, 0.208234, 0.279439, 0.838154
11.844862, 9.612196, 4.162244, 25, 0.208234, 0.279439, 0.838154
11.671030, 7.462670, 3.654936, 25, 0.208234, 0.279439, 0.838154
11.676153, 8.099309, 3.595220, 25, 0.208234, 0.279439, 0.838154
11.873540, 8.905381, 3.602465, 25, 0.208234, 0.279439, 0.838154
11.921983, 9.652713, 3.566854, 25, 0.208234, 0.279439, 0.838154
11.672213, 7.468308, 3.106801, 25, 0.208234, 0.279439, 0.838154
11.711556, 8.119931, 3.046066, 25, 0.208234, 0.279439, 0.838154
11.901461, 8.919508, 3.028083, 25, 0.208234, 0.279439, 0.838154
