x,y,z,C,R,G,B
-2.615640, 3.950340, 0.964605, 8, 0.925930, 0.853790, 0.514611
-2.613926, 3.648840, 0.869794, 8, 0.925930, 0.853790, 0.514611
-2.616285, 4.667365, 0.993033, 8, 0.925930, 0.853790, 0.514611
-2.610516, 4.278937, 0.879672, 8, 0.925930, 0.853790, 0.514611
-2.601338, 3.930976, 0.780865, 8, 0.925930, 0.853790, 0.514611
-2.615344, 3.656612, 0.701186, 8, 0.925930, 0.853790, 0.514611
-2.607486, 4.651096, 0.787667, 8, 0.925930, 0.853790, 0.514611
-2.610233, 4.281665, 0.691281, 8, 0.925930, 0.853790, 0.514611
-2.602944, 3.937880, 0.604865, 8, 0.925930, 0.853790, 0.514611
-2.613349, 3.657870, 0.533033, 8, 0.925930, 0.853790, 0.514611
-2.606680, 4.649660, 0.589622, 8, 0.925930, 0.853790, 0.514611
-2.598065, 4.264719, 0.502582, 8, 0.925930, 0.853790, 0.514611
-2.597649, 3.933003, 0.430116, 8, 0.925930, 0.853790, 0.514611
-2.575944, 3.609242, 0.362610, 8, 0.925930, 0.853790, 0.514611
-2.594918, 4.633417, 0.391754, 8, 0.925930, 0.853790, 0.514611
-2.590697, 4.253962, 0.319647, 8, 0.925930, 0.853790, 0.514611
-2.595474, 3.932694, 0.257665, 8, 0.925930, 0.853790, 0.514611
-3.154702, 4.425056, 0.245636, 8, 0.925930, 0.853790, 0.514611
-2.838333, 5.071789, 0.216062, 8, 0.925930, 0.853790, 0.514611
-3.473875, 5.710881, 0.184379, 8, 0.925930, 0.853790, 0.514611
-2.645161, 4.011636, 0.086812, 8, 0.925930, 0.853790, 0.514611
-2.684319, 3.766092, 0.040118, 8, 0.925930, 0.853790, 0.514611
-2.805734, 5.017853, 0.003913, 8, 0.925930, 0.853790, 0.514611
-2.639551, 4.341342, -0.045581, 8, 0.925930, 0.853790, 0.514611
-2.787179, 4.230552, -0.092499, 8, 0.925930, 0.853790, 0.514611
-2.627744, 3.691486, -0.126411, 8, 0.925930, 0.853790, 0.514611
-2.789636, 4.993973, -0.205755, 8, 0.925930, 0.853790, 0.514611
-2.713813, 4.468049, -0.236746, 8, 0.925930, 0.853790, 0.514611
-2.944010, 4.473018, -0.294417, 8, 0.925930, 0.853790, 0.514611
-2.632498, 3.700761, -0.293132, 8, 0.925930, 0.853790, 0.514611
-2.720888, 4.484458, -0.430785, 8, 0.925930, 0.853790, 0.514611
-2.910633, 4.427856, -0.485123, 8, 0.925930, 0.853790, 0.514611
-2.650316, 3.728564, -0.463938, 8, 0.925930, 0.853790, 0.514611
-2.627058, 4.335441, -0.602948, 8, 0.925930, 0.853790, 0.514611
-2.617168, 3.983992, -0.613085, 8, 0.925930, 0.853790, 0.514611
-2.657635, 3.741350, -0.635579, 8, 0.925930, 0.853790, 0.514611
-2.657550, 4.782338, 1.672277, 8, 0.925930, 0.853790, 0.514611
-2.656488, 4.380864, 1.505557, 8, 0.925930, 0.853790, 0.514611
-2.650271, 4.019657, 1.363247, 8, 0.925930, 0.853790, 0.514611
-2.645974, 3.703504, 1.241935, 8, 0.925930, 0.853790, 0.514611
-2.636410, 4.740594, 1.431157, 8, 0.925930, 0.853790, 0.514611
-2.646033, 4.363624, 1.291120, 8, 0.925930, 0.853790, 0.514611
-2.638961, 4.009047, 1.164969, 8, 0.925930, 0.853790, 0.514611
-2.623726, 3.681050, 1.051100, 8, 0.925930, 0.853790, 0.514611
-2.631153, 4.727838, 1.213099, 8, 0.925930, 0.853790, 0.514611
-2.620980, 4.324520, 1.080849, 8, 0.925930, 0.853790, 0.514611
-2.620739, 3.984544, 0.970990, 8, 0.925930, 0.853790, 0.514611
-2.628337, 3.692835, 0.878355, 8, 0.925930, 0.853790, 0.514611
-2.622035, 4.711453, 1.000697, 8, 0.925930, 0.853790, 0.514611
-2.607584, 4.303774, 0.883129, 8, 0.925930, 0.853790, 0.514611
-2.601188, 3.957075, 0.784461, 8, 0.925930, 0.853790, 0.514611
-2.609264, 3.671867, 0.702573, 8, 0.925930, 0.853790, 0.514611
-2.619184, 4.705751, 0.795558, 8, 0.925930, 0.853790, 0.514611
-2.608372, 4.308297, 0.694285, 8, 0.925930, 0.853790, 0.514611
-2.605005, 3.967405, 0.608170, 8, 0.925930, 0.853790, 0.514611
-2.611886, 3.679636, 0.535035, 8, 0.925930, 0.853790, 0.514611
-2.603521, 4.677610, 0.592150, 8, 0.925930, 0.853790, 0.514611
-2.594239, 4.287994, 0.504385, 8, 0.925930, 0.853790, 0.514611
-2.595950, 3.956774, 0.431842, 8, 0.925930, 0.853790, 0.514611
-2.563130, 3.614689, 0.362365, 8, 0.925930, 0.853790, 0.514611
-2.592807, 4.663147, 0.393594, 8, 0.925930, 0.853790, 0.514611
-2.585381, 4.274699, 0.320607, 8, 0.925930, 0.853790, 0.514611
-2.577922, 3.932288, 0.257119, 8, 0.925930, 0.853790, 0.514611
-3.126676, 4.414334, 0.244508, 8, 0.925930, 0.853790, 0.514611
-2.824215, 5.083093, 0.216173, 8, 0.925930, 0.853790, 0.514611
-3.465125, 5.736058, 0.184847, 8, 0.925930, 0.853790, 0.514611
-2.648180, 4.043151, 0.087317, 8, 0.925930, 0.853790, 0.514611
-2.668129, 3.767781, 0.040049, 8, 0.925930, 0.853790, 0.514611
-2.840803, 5.117365, 0.003984, 8, 0.925930, 0.853790, 0.514611
-2.632422, 4.359692, -0.045689, 8, 0.925930, 0.853790, 0.514611
-2.784041, 4.254142, -0.092827, 8, 0.925930, 0.853790, 0.514611
-2.619870, 3.704427, -0.126578, 8, 0.925930, 0.853790, 0.514611
-2.758308, 4.973668, -0.204569, 8, 0.925930, 0.853790, 0.514611
-2.687709, 4.455824, -0.235660, 8, 0.925930, 0.853790, 0.514611
-2.920439, 4.466986, -0.293429, 8, 0.925930, 0.853790, 0.514611
-2.624011, 3.712894, -0.293454, 8, 0.925930, 0.853790, 0.514611
-2.694258, 4.471443, -0.428738, 8, 0.925930, 0.853790, 0.514611
-2.891590, 4.428427, -0.484211, 8, 0.925930, 0.853790, 0.514611
-2.630829, 3.725300, -0.462526, 8, 0.925930, 0.853790, 0.514611
-2.620913, 4.355391, -0.604602, 8, 0.925930, 0.853790, 0.514611
-2.603307, 3.989511, -0.612703, 8, 0.925930, 0.853790, 0.514611
-2.646145, 3.749486, -0.635579, 8, 0.925930, 0.853790, 0.514611
-2.662268, 4.825638, 1.684553, 8, 0.925930, 0.853790, 0.514611
-2.658378, 4.414472, 1.514298, 8, 0.925930, 0.853790, 0.514611
-2.657958, 4.058355, 1.373599, 8, 0.925930, 0.853790, 0.514611
-2.653586, 3.738352, 1.250885, 8, 0.925930, 0.853790, 0.514611
-2.644754, 4.790137, 1.443658, 8, 0.925930, 0.853790, 0.514611
-2.640635, 4.385009, 1.295044, 8, 0.925930, 0.853790, 0.514611
-2.643135, 4.042338, 1.172281, 8, 0.925930, 0.853790, 0.514611
-2.627056, 3.709749, 1.056988, 8, 0.925930, 0.853790, 0.514611
-2.633152, 4.765781, 1.220756, 8, 0.925930, 0.853790, 0.514611
-2.627872, 4.366055, 1.089210, 8, 0.925930, 0.853790, 0.514611
-2.619222, 4.008973, 0.974980, 8, 0.925930, 0.853790, 0.514611
-2.623230, 3.709698, 0.880447, 8, 0.925930, 0.853790, 0.514611
-2.625161, 4.751317, 1.007449, 8, 0.925930, 0.853790, 0.514611
-2.605540, 4.330321, 0.886932, 8, 0.925930, 0.853790, 0.514611
-2.613308, 4.002209, 0.791815, 8, 0.925930, 0.853790, 0.514611
-2.604256, 3.688734, 0.704268, 8, 0.925930, 0.853790, 0.514611
-2.614783, 4.731948, 0.798627, 8, 0.925930, 0.853790, 0.514611
-2.607393, 4.336655, 0.697563, 8, 0.925930, 0.853790, 0.514611
-2.602033, 3.989502, 0.610331, 8, 0.925930, 0.853790, 0.514611
-2.606881, 3.696559, 0.536330, 8, 0.925930, 0.853790, 0.514611
-2.609348, 4.722113, 0.596768, 8, 0.925930, 0.853790, 0.514611
-2.601056, 4.329194, 0.508290, 8, 0.925930, 0.853790, 0.514611
-2.602829, 3.993921, 0.435023, 8, 0.925930, 0.853790, 0.514611
-2.565804, 3.642090, 0.364321, 8, 0.925930, 0.853790, 0.514611
-2.590055, 4.692034, 0.395359, 8, 0.925930, 0.853790, 0.514611
-2.564033, 4.268923, 0.319583, 8, 0.925930, 0.853790, 0.514611
-2.572929, 3.951056, 0.257829, 8, 0.925930, 0.853790, 0.514611
-3.102195, 4.408383, 0.243650, 8, 0.925930, 0.853790, 0.514611
-2.809573, 5.093484, 0.216247, 8, 0.925930, 0.853790, 0.514611
-3.451110, 5.752662, 0.185040, 8, 0.925930, 0.853790, 0.514611
-2.660300, 4.088970, 0.088130, 8, 0.925930, 0.853790, 0.514611
-2.669216, 3.793941, 0.040240, 8, 0.925930, 0.853790, 0.514611
-3.297145, 5.982589, 0.004650, 8, 0.925930, 0.853790, 0.514611
-2.628291, 4.383184, -0.045850, 8, 0.925930, 0.853790, 0.514611
-2.777516, 4.272722, -0.093046, 8, 0.925930, 0.853790, 0.514611
-2.617687, 3.725534, -0.127024, 8, 0.925930, 0.853790, 0.514611
-2.743035, 4.982107, -0.204569, 8, 0.925930, 0.853790, 0.514611
-2.637065, 4.402345, -0.232403, 8, 0.925930, 0.853790, 0.514611
-2.888230, 4.447453, -0.291563, 8, 0.925930, 0.853790, 0.514611
-2.630385, 3.746245, -0.295450, 8, 0.925930, 0.853790, 0.514611
-2.651869, 4.431795, -0.424155, 8, 0.925930, 0.853790, 0.514611
-2.869320, 4.423910, -0.482753, 8, 0.925930, 0.853790, 0.514611
-2.631388, 3.750457, -0.464645, 8, 0.925930, 0.853790, 0.514611
-2.604482, 4.358297, -0.603893, 8, 0.925930, 0.853790, 0.514611
-2.610476, 4.027441, -0.617295, 8, 0.925930, 0.853790, 0.514611
-2.630648, 3.751909, -0.634619, 8, 0.925930, 0.853790, 0.514611
-2.657097, 4.851397, 1.690692, 8, 0.925930, 0.853790, 0.514611
-2.652209, 4.434959, 1.518527, 8, 0.925930, 0.853790, 0.514611
-2.651791, 4.076169, 1.376868, 8, 0.925930, 0.853790, 0.514611
-2.654336, 3.763820, 1.256676, 8, 0.925930, 0.853790, 0.514611
-2.645383, 4.826209, 1.452076, 8, 0.925930, 0.853790, 0.514611
-2.641599, 4.417219, 1.302157, 8, 0.925930, 0.853790, 0.514611
-2.636543, 4.059392, 1.174876, 8, 0.925930, 0.853790, 0.514611
-2.624069, 3.729741, 1.060386, 8, 0.925930, 0.853790, 0.514611
-2.632597, 4.799502, 1.227319, 8, 0.925930, 0.853790, 0.514611
-2.630018, 4.400118, 1.095689, 8, 0.925930, 0.853790, 0.514611
-2.617579, 4.033429, 0.978970, 8, 0.925930, 0.853790, 0.514611
-2.618044, 3.726565, 0.882540, 8, 0.925930, 0.853790, 0.514611
-2.628067, 4.791245, 1.014200, 8, 0.925930, 0.853790, 0.514611
-2.612451, 4.372114, 0.893846, 8, 0.925930, 0.853790, 0.514611
-2.610680, 4.025106, 0.794757, 8, 0.925930, 0.853790, 0.514611
-2.600302, 3.707222, 0.706272, 8, 0.925930, 0.853790, 0.514611
-2.620237, 4.776375, 0.804764, 8, 0.925930, 0.853790, 0.514611
-2.603217, 4.359944, 0.700021, 8, 0.925930, 0.853790, 0.514611
-2.597331, 4.009121, 0.612110, 8, 0.925930, 0.853790, 0.514611
-2.603505, 3.715925, 0.537979, 8, 0.925930, 0.853790, 0.514611
-2.604410, 4.747525, 0.598967, 8, 0.925930, 0.853790, 0.514611
-2.598468, 4.355097, 0.510393, 8, 0.925930, 0.853790, 0.514611
-2.614916, 4.039507, 0.439112, 8, 0.925930, 0.853790, 0.514611
-2.567191, 3.667909, 0.366114, 8, 0.925930, 0.853790, 0.514611
-2.602008, 4.748060, 0.399406, 8, 0.925930, 0.853790, 0.514611
-2.600384, 4.020134, 0.261815, 8, 0.925930, 0.853790, 0.514611
-3.075490, 4.399049, 0.242611, 8, 0.925930, 0.853790, 0.514611
-2.796813, 5.107339, 0.216470, 8, 0.925930, 0.853790, 0.514611
-3.449816, 5.790704, 0.185923, 8, 0.925930, 0.853790, 0.514611
-3.465969, 6.334814, 0.004915, 8, 0.925930, 0.853790, 0.514611
-2.630180, 4.417002, -0.046119, 8, 0.925930, 0.853790, 0.514611
-2.766021, 4.283744, -0.093101, 8, 0.925930, 0.853790, 0.514611
-2.725341, 4.986114, -0.204389, 8, 0.925930, 0.853790, 0.514611
-2.634272, 4.428445, -0.233353, 8, 0.925930, 0.853790, 0.514611
-2.865371, 4.442029, -0.290629, 8, 0.925930, 0.853790, 0.514611
-2.634696, 4.433913, -0.423582, 8, 0.925930, 0.853790, 0.514611
-2.848184, 4.420972, -0.481476, 8, 0.925930, 0.853790, 0.514611
-2.595153, 4.373099, -0.604838, 8, 0.925930, 0.853790, 0.514611
-2.631933, 4.087970, -0.625332, 8, 0.925930, 0.853790, 0.514611
-2.634412, 3.781908, -0.638323, 8, 0.925930, 0.853790, 0.514611
-2.666412, 4.904055, 1.706184, 8, 0.925930, 0.853790, 0.514611
-2.658676, 4.476897, 1.530086, 8, 0.925930, 0.853790, 0.514611
-2.647107, 4.096407, 1.380955, 8, 0.925930, 0.853790, 0.514611
-2.651080, 3.783797, 1.260624, 8, 0.925930, 0.853790, 0.514611
-2.656444, 4.881863, 1.466362, 8, 0.925930, 0.853790, 0.514611
-2.638430, 4.442807, 1.307308, 8, 0.925930, 0.853790, 0.514611
-2.626711, 4.071545, 1.176055, 8, 0.925930, 0.853790, 0.514611
-2.635493, 3.770505, 1.069671, 8, 0.925930, 0.853790, 0.514611
-2.631392, 4.832408, 1.233663, 8, 0.925930, 0.853790, 0.514611
-2.627986, 4.427507, 1.100497, 8, 0.925930, 0.853790, 0.514611
-2.622181, 4.067796, 0.985354, 8, 0.925930, 0.853790, 0.514611
-2.617837, 3.750680, 0.886345, 8, 0.925930, 0.853790, 0.514611
-2.622289, 4.815691, 1.017667, 8, 0.925930, 0.853790, 0.514611
-2.620135, 4.415684, 0.901106, 8, 0.925930, 0.853790, 0.514611
-2.609540, 4.050513, 0.798189, 8, 0.925930, 0.853790, 0.514611
-2.605863, 3.739502, 0.710895, 8, 0.925930, 0.853790, 0.514611
-2.608409, 4.789605, 0.805641, 8, 0.925930, 0.853790, 0.514611
-2.609533, 4.401142, 0.705347, 8, 0.925930, 0.853790, 0.514611
-2.607026, 4.051269, 0.617321, 8, 0.925930, 0.853790, 0.514611
-2.598333, 3.732861, 0.539274, 8, 0.925930, 0.853790, 0.514611
-2.604569, 4.782552, 0.602375, 8, 0.925930, 0.853790, 0.514611
-2.599803, 4.387873, 0.513297, 8, 0.925930, 0.853790, 0.514611
-2.652061, 4.124574, 0.447473, 8, 0.925930, 0.853790, 0.514611
-2.602680, 4.784053, 0.401760, 8, 0.925930, 0.853790, 0.514611
-2.538299, 4.285434, 0.319647, 8, 0.925930, 0.853790, 0.514611
-2.518412, 3.919726, 0.254771, 8, 0.925930, 0.853790, 0.514611
-3.022658, 4.351850, 0.239496, 8, 0.925930, 0.853790, 0.514611
-2.871337, 5.281831, 0.223491, 8, 0.925930, 0.853790, 0.514611
-3.444250, 5.821908, 0.186585, 8, 0.925930, 0.853790, 0.514611
-3.460359, 6.370902, 0.004935, 8, 0.925930, 0.853790, 0.514611
-2.632903, 4.452594, -0.046406, 8, 0.925930, 0.853790, 0.514611
-2.757184, 4.298942, -0.093247, 8, 0.925930, 0.853790, 0.514611
-2.709555, 4.993574, -0.204353, 8, 0.925930, 0.853790, 0.514611
-2.619657, 4.434785, -0.233262, 8, 0.925930, 0.853790, 0.514611
-2.842033, 4.435665, -0.289641, 8, 0.925930, 0.853790, 0.514611
-2.662486, 3.841875, -0.301698, 8, 0.925930, 0.853790, 0.514611
-2.620068, 4.440258, -0.423418, 8, 0.925930, 0.853790, 0.514611
-2.829239, 4.421301, -0.480564, 8, 0.925930, 0.853790, 0.514611
-2.586766, 4.389595, -0.606019, 8, 0.925930, 0.853790, 0.514611
-2.611363, 4.083491, -0.623418, 8, 0.925930, 0.853790, 0.514611
-2.633507, 3.805448, -0.640929, 8, 0.925930, 0.853790, 0.514611
-2.663618, 4.934934, 1.714076, 8, 0.925930, 0.853790, 0.514611
-2.661499, 4.513132, 1.539672, 8, 0.925930, 0.853790, 0.514611
-2.644921, 4.120704, 1.386403, 8, 0.925930, 0.853790, 0.514611
-2.651584, 3.809333, 1.266415, 8, 0.925930, 0.853790, 0.514611
-2.652024, 4.909557, 1.472230, 8, 0.925930, 0.853790, 0.514611
-2.638084, 4.473427, 1.313930, 8, 0.925930, 0.853790, 0.514611
-2.625218, 4.096767, 1.181009, 8, 0.925930, 0.853790, 0.514611
-2.642246, 3.804974, 1.077145, 8, 0.925930, 0.853790, 0.514611
-2.634650, 4.873936, 1.242195, 8, 0.925930, 0.853790, 0.514611
-2.630777, 4.463350, 1.107395, 8, 0.925930, 0.853790, 0.514611
-2.627654, 4.103879, 0.992137, 8, 0.925930, 0.853790, 0.514611
-2.621422, 3.780477, 0.891481, 8, 0.925930, 0.853790, 0.514611
-2.622931, 4.852256, 1.023689, 8, 0.925930, 0.853790, 0.514611
-2.614076, 4.436431, 0.903699, 8, 0.925930, 0.853790, 0.514611
-2.617839, 4.090908, 0.804562, 8, 0.925930, 0.853790, 0.514611
-2.609564, 3.769413, 0.715056, 8, 0.925930, 0.853790, 0.514611
-2.610640, 4.828913, 0.810902, 8, 0.925930, 0.853790, 0.514611
-2.606070, 4.426200, 0.708078, 8, 0.925930, 0.853790, 0.514611
-2.605268, 4.075963, 0.619863, 8, 0.925930, 0.853790, 0.514611
-2.605508, 3.767768, 0.543159, 8, 0.925930, 0.853790, 0.514611
-2.608319, 4.824620, 0.606663, 8, 0.925930, 0.853790, 0.514611
-2.600456, 4.419840, 0.516101, 8, 0.925930, 0.853790, 0.514611
-2.659228, 4.163745, 0.450835, 8, 0.925930, 0.853790, 0.514611
-2.609790, 4.832381, 0.405144, 8, 0.925930, 0.853790, 0.514611
-2.539812, 4.318147, 0.321504, 8, 0.925930, 0.853790, 0.514611
-2.516043, 3.942584, 0.255754, 8, 0.925930, 0.853790, 0.514611
-3.002484, 4.351236, 0.238954, 8, 0.925930, 0.853790, 0.514611
-3.102379, 5.748795, 0.242846, 8, 0.925930, 0.853790, 0.514611
-3.447132, 5.867785, 0.187715, 8, 0.925930, 0.853790, 0.514611
-3.457883, 6.413175, 0.004959, 8, 0.925930, 0.853790, 0.514611
-2.636952, 4.490832, -0.046720, 8, 0.925930, 0.853790, 0.514611
-2.740759, 4.302321, -0.093138, 8, 0.925930, 0.853790, 0.514611
-2.627773, 4.479854, -0.235208, 8, 0.925930, 0.853790, 0.514611
-2.823051, 4.435940, -0.289092, 8, 0.925930, 0.853790, 0.514611
-2.681811, 3.895233, -0.305241, 8, 0.925930, 0.853790, 0.514611
-2.613487, 4.460314, -0.424564, 8, 0.925930, 0.853790, 0.514611
-2.812456, 4.424918, -0.480017, 8, 0.925930, 0.853790, 0.514611
-2.601371, 4.445505, -0.612633, 8, 0.925930, 0.853790, 0.514611
-2.614245, 4.115763, -0.627118, 8, 0.925930, 0.853790, 0.514611
-2.655692, 4.956570, 1.718753, 8, 0.925930, 0.853790, 0.514611
-2.660730, 4.543629, 1.547284, 8, 0.925930, 0.853790, 0.514611
-2.645198, 4.149082, 1.393214, 8, 0.925930, 0.853790, 0.514611
-2.649213, 3.830939, 1.270890, 8, 0.925930, 0.853790, 0.514611
-2.647915, 4.938122, 1.478352, 8, 0.925930, 0.853790, 0.514611
-2.644433, 4.515799, 1.323987, 8, 0.925930, 0.853790, 0.514611
-2.628291, 4.129396, 1.188085, 8, 0.925930, 0.853790, 0.514611
-2.644941, 3.833908, 1.083034, 8, 0.925930, 0.853790, 0.514611
-2.633065, 4.906930, 1.248540, 8, 0.925930, 0.853790, 0.514611
-2.625963, 4.486592, 1.111157, 8, 0.925930, 0.853790, 0.514611
-2.625042, 4.127632, 0.995928, 8, 0.925930, 0.853790, 0.514611
-2.620393, 3.803862, 0.895096, 8, 0.925930, 0.853790, 0.514611
-2.631277, 4.903599, 1.032813, 8, 0.925930, 0.853790, 0.514611
-2.608909, 4.458882, 0.906637, 8, 0.925930, 0.853790, 0.514611
-2.619565, 4.121400, 0.808975, 8, 0.925930, 0.853790, 0.514611
-2.614784, 3.801824, 0.719679, 8, 0.925930, 0.853790, 0.514611
-2.604701, 4.853461, 0.813679, 8, 0.925930, 0.853790, 0.514611
-2.607979, 4.460686, 0.712312, 8, 0.925930, 0.853790, 0.514611
-2.601789, 4.098173, 0.622024, 8, 0.925930, 0.853790, 0.514611
-2.605744, 3.792932, 0.545632, 8, 0.925930, 0.853790, 0.514611
-2.608075, 4.859749, 0.610071, 8, 0.925930, 0.853790, 0.514611
-2.603447, 4.456148, 0.519405, 8, 0.925930, 0.853790, 0.514611
-2.657644, 4.189544, 0.452744, 8, 0.925930, 0.853790, 0.514611
-2.599193, 4.848275, 0.405806, 8, 0.925930, 0.853790, 0.514611
-2.561280, 4.385378, 0.325923, 8, 0.925930, 0.853790, 0.514611
-2.510885, 3.961248, 0.256464, 8, 0.925930, 0.853790, 0.514611
-2.987991, 4.358779, 0.238863, 8, 0.925930, 0.853790, 0.514611
-3.125310, 5.834041, 0.246041, 8, 0.925930, 0.853790, 0.514611
-3.449262, 5.912871, 0.188818, 8, 0.925930, 0.853790, 0.514611
-3.450460, 6.446677, 0.004977, 8, 0.925930, 0.853790, 0.514611
-2.845788, 4.880719, -0.050685, 8, 0.925930, 0.853790, 0.514611
-2.721666, 4.301416, -0.092937, 8, 0.925930, 0.853790, 0.514611
-2.625078, 4.506885, -0.236203, 8, 0.925930, 0.853790, 0.514611
-2.809428, 4.444581, -0.289092, 8, 0.925930, 0.853790, 0.514611
-2.585255, 4.443329, -0.422190, 8, 0.925930, 0.853790, 0.514611
-2.795147, 4.427631, -0.479379, 8, 0.925930, 0.853790, 0.514611
-2.698004, 3.947564, -0.484925, 8, 0.925930, 0.853790, 0.514611
-2.655292, 4.992557, 1.728399, 8, 0.925930, 0.853790, 0.514611
-2.658835, 4.572506, 1.554333, 8, 0.925930, 0.853790, 0.514611
-2.639663, 4.168558, 1.397028, 8, 0.925930, 0.853790, 0.514611
-2.645642, 3.850976, 1.274839, 8, 0.925930, 0.853790, 0.514611
-2.645474, 4.970121, 1.485495, 8, 0.925930, 0.853790, 0.514611
-2.638851, 4.538138, 1.328156, 8, 0.925930, 0.853790, 0.514611
-2.633784, 4.166190, 1.196340, 8, 0.925930, 0.853790, 0.514611
-2.639774, 3.851646, 1.085751, 8, 0.925930, 0.853790, 0.514611
-2.633137, 4.943406, 1.255759, 8, 0.925930, 0.853790, 0.514611
-2.619065, 4.506464, 1.114083, 8, 0.925930, 0.853790, 0.514611
-2.620216, 4.148093, 0.998920, 8, 0.925930, 0.853790, 0.514611
-2.620909, 3.829708, 0.899281, 8, 0.925930, 0.853790, 0.514611
-2.630550, 4.938549, 1.038470, 8, 0.925930, 0.853790, 0.514611
-2.615503, 4.501783, 0.913725, 8, 0.925930, 0.853790, 0.514611
-2.616388, 4.144434, 0.811917, 8, 0.925930, 0.853790, 0.514611
-2.610354, 3.820434, 0.721682, 8, 0.925930, 0.853790, 0.514611
-2.622822, 4.923419, 0.824054, 8, 0.925930, 0.853790, 0.514611
-2.610197, 4.496081, 0.716682, 8, 0.925930, 0.853790, 0.514611
-2.607721, 4.135501, 0.626472, 8, 0.925930, 0.853790, 0.514611
-2.600253, 3.809931, 0.546927, 8, 0.925930, 0.853790, 0.514611
-2.611846, 4.902817, 0.614469, 8, 0.925930, 0.853790, 0.514611
-2.605741, 4.491654, 0.522610, 8, 0.925930, 0.853790, 0.514611
-2.668136, 4.234751, 0.456742, 8, 0.925930, 0.853790, 0.514611
-2.592740, 4.872073, 0.407130, 8, 0.925930, 0.853790, 0.514611
-2.549316, 4.395805, 0.326115, 8, 0.925930, 0.853790, 0.514611
-2.505104, 3.979073, 0.257119, 8, 0.925930, 0.853790, 0.514611
-2.975166, 4.368751, 0.238909, 8, 0.925930, 0.853790, 0.514611
-3.169798, 5.960950, 0.250982, 8, 0.925930, 0.853790, 0.514611
-3.434111, 5.928616, 0.188983, 8, 0.925930, 0.853790, 0.514611
-3.441926, 6.478427, 0.004993, 8, 0.925930, 0.853790, 0.514611
-2.835310, 4.897216, -0.050766, 8, 0.925930, 0.853790, 0.514611
-2.714841, 4.319904, -0.093156, 8, 0.925930, 0.853790, 0.514611
-2.607237, 4.508000, -0.235841, 8, 0.925930, 0.853790, 0.514611
-2.792594, 4.448105, -0.288763, 8, 0.925930, 0.853790, 0.514611
-2.818262, 4.147682, -0.323662, 8, 0.925930, 0.853790, 0.514611
-2.602522, 4.504744, -0.427265, 8, 0.925930, 0.853790, 0.514611
-2.779434, 4.432810, -0.479014, 8, 0.925930, 0.853790, 0.514611
-2.813859, 4.144313, -0.508032, 8, 0.925930, 0.853790, 0.514611
-2.623700, 4.187197, -0.635537, 8, 0.925930, 0.853790, 0.514611
-2.651571, 5.022669, 1.735999, 8, 0.925930, 0.853790, 0.514611
-2.657268, 4.602245, 1.561663, 8, 0.925930, 0.853790, 0.514611
-2.651450, 4.215732, 1.410105, 8, 0.925930, 0.853790, 0.514611
-2.643604, 3.873417, 1.279577, 8, 0.925930, 0.853790, 0.514611
-2.638795, 4.994457, 1.490342, 8, 0.925930, 0.853790, 0.514611
-2.634610, 4.563003, 1.333062, 8, 0.925930, 0.853790, 0.514611
-2.628741, 4.186595, 1.199878, 8, 0.925930, 0.853790, 0.514611
-2.634523, 3.869388, 1.088469, 8, 0.925930, 0.853790, 0.514611
-2.631641, 4.977340, 1.262323, 8, 0.925930, 0.853790, 0.514611
-2.631622, 4.560216, 1.125370, 8, 0.925930, 0.853790, 0.514611
-2.623101, 4.181014, 1.004905, 8, 0.925930, 0.853790, 0.514611
-2.622394, 3.857215, 0.903847, 8, 0.925930, 0.853790, 0.514611
-2.631930, 4.977887, 1.045039, 8, 0.925930, 0.853790, 0.514611
-2.619890, 4.541352, 0.920120, 8, 0.925930, 0.853790, 0.514611
-2.614666, 4.169994, 0.815349, 8, 0.925930, 0.853790, 0.514611
-2.610274, 3.845592, 0.724919, 8, 0.925930, 0.853790, 0.514611
-2.621116, 4.956804, 0.828292, 8, 0.925930, 0.853790, 0.514611
-2.609749, 4.527240, 0.720369, 8, 0.925930, 0.853790, 0.514611
-2.605024, 4.159454, 0.628887, 8, 0.925930, 0.853790, 0.514611
-2.607500, 3.845837, 0.550931, 8, 0.925930, 0.853790, 0.514611
-2.611196, 4.938045, 0.617877, 8, 0.925930, 0.853790, 0.514611
-2.597411, 4.509111, 0.523711, 8, 0.925930, 0.853790, 0.514611
-2.681017, 4.284282, 0.461195, 8, 0.925930, 0.853790, 0.514611
-2.595481, 4.913514, 0.409926, 8, 0.925930, 0.853790, 0.514611
-2.546774, 4.422632, 0.327524, 8, 0.925930, 0.853790, 0.514611
-2.507179, 4.009599, 0.258593, 8, 0.925930, 0.853790, 0.514611
-2.956711, 4.370412, 0.238502, 8, 0.925930, 0.853790, 0.514611
-3.156626, 5.980368, 0.251391, 8, 0.925930, 0.853790, 0.514611
-3.369557, 5.858537, 0.186419, 8, 0.925930, 0.853790, 0.514611
-3.435562, 6.514607, 0.005013, 8, 0.925930, 0.853790, 0.514611
-2.825754, 4.915427, -0.050865, 8, 0.925930, 0.853790, 0.514611
-2.698928, 4.323972, -0.093065, 8, 0.925930, 0.853790, 0.514611
-2.873198, 4.253522, -0.143198, 8, 0.925930, 0.853790, 0.514611
-2.818258, 4.907541, -0.256290, 8, 0.925930, 0.853790, 0.514611
