x,y,z,C,R,G,B
-17.388243, -3.327670, 3.604452, 1, 0.114406, 0.869742, 0.038527
-17.865408, -4.105172, 3.552228, 1, 0.114406, 0.869742, 0.038527
-17.371592, -2.009030, 3.245514, 1, 0.114406, 0.869742, 0.038527
-17.368700, -3.319217, 2.929306, 1, 0.114406, 0.869742, 0.038527
-17.394033, -3.983116, 2.783170, 1, 0.114406, 0.869742, 0.038527
-17.363479, -2.009014, 2.582056, 1, 0.114406, 0.869742, 0.038527
-17.365113, -2.654745, 2.421669, 1, 0.114406, 0.869742, 0.038527
-17.210061, -3.279561, 2.244954, 1, 0.114406, 0.869742, 0.038527
-16.825653, -3.843691, 2.046415, 1, 0.114406, 0.869742, 0.038527
-17.123628, -1.981262, 1.906732, 1, 0.114406, 0.869742, 0.038527
-17.419445, -2.657451, 1.773408, 1, 0.114406, 0.869742, 0.038527
-17.676411, -3.361715, 1.641946, 1, 0.114406, 0.869742, 0.038527
-17.807334, -4.058792, 1.493554, 1, 0.114406, 0.869742, 0.038527
-17.653833, -2.034803, 1.310925, 1, 0.114406, 0.869742, 0.038527
-17.669182, -2.693025, 1.147039, 1, 0.114406, 0.869742, 0.038527
-17.666675, -3.353474, 0.983321, 1, 0.114406, 0.869742, 0.038527
-17.779568, -4.042672, 0.824146, 1, 0.114406, 0.869742, 0.038527
-17.620728, -2.025378, 0.659367, 1, 0.114406, 0.869742, 0.038527
-17.696257, -2.687672, 0.493717, 1, 0.114406, 0.869742, 0.038527
-17.671940, -3.346805, 0.324938, 1, 0.114406, 0.869742, 0.038527
-17.771149, -4.038800, 0.158087, 1, 0.114406, 0.869742, 0.038527
-17.627969, -3.331467, -0.327552, 1, 0.114406, 0.869742, 0.038527
-17.671830, -4.004877, -0.505503, 1, 0.114406, 0.869742, 0.038527
-17.387436, -1.945762, 5.347719, 1, 0.114406, 0.869742, 0.038527
-17.824243, -2.681723, 5.296799, 1, 0.114406, 0.869742, 0.038527
-17.410052, -3.296647, 5.017096, 1, 0.114406, 0.869742, 0.038527
-17.890247, -4.086961, 5.007223, 1, 0.114406, 0.869742, 0.038527
-17.376530, -1.950376, 4.613378, 1, 0.114406, 0.869742, 0.038527
-18.737094, -2.819065, 4.793871, 1, 0.114406, 0.869742, 0.038527
-17.436490, -3.288099, 4.306778, 1, 0.114406, 0.869742, 0.038527
-17.925478, -4.073946, 4.274382, 1, 0.114406, 0.869742, 0.038527
-17.384932, -1.956543, 3.922388, 1, 0.114406, 0.869742, 0.038527
-17.384890, -3.271771, 3.601659, 1, 0.114406, 0.869742, 0.038527
-17.814727, -4.036025, 3.539672, 1, 0.114406, 0.869742, 0.038527
-17.375720, -1.955506, 3.245149, 1, 0.114406, 0.869742, 0.038527
-17.382681, -3.266643, 2.929960, 1, 0.114406, 0.869742, 0.038527
-17.394606, -3.927122, 2.781320, 1, 0.114406, 0.869742, 0.038527
-17.365628, -1.955291, 2.581472, 1, 0.114406, 0.869742, 0.038527
-17.374156, -2.601603, 2.421805, 1, 0.114406, 0.869742, 0.038527
-17.320459, -3.245562, 2.258045, 1, 0.114406, 0.869742, 0.038527
-16.809273, -3.785725, 2.043000, 1, 0.114406, 0.869742, 0.038527
-17.127650, -1.928496, 1.906513, 1, 0.114406, 0.869742, 0.038527
-17.437357, -2.605466, 1.774409, 1, 0.114406, 0.869742, 0.038527
-17.719924, -3.313693, 1.645036, 1, 0.114406, 0.869742, 0.038527
-17.799281, -3.999553, 1.491843, 1, 0.114406, 0.869742, 0.038527
-17.649091, -1.979409, 1.310115, 1, 0.114406, 0.869742, 0.038527
-17.687232, -2.640278, 1.147680, 1, 0.114406, 0.869742, 0.038527
-17.686695, -3.301090, 0.983867, 1, 0.114406, 0.869742, 0.038527
-17.772393, -3.983736, 0.823243, 1, 0.114406, 0.869742, 0.038527
-17.630833, -1.971753, 0.659515, 1, 0.114406, 0.869742, 0.038527
-17.695521, -2.632044, 0.493469, 1, 0.114406, 0.869742, 0.038527
-17.689004, -3.293854, 0.325065, 1, 0.114406, 0.869742, 0.038527
-17.779553, -3.983386, 0.158052, 1, 0.114406, 0.869742, 0.038527
-17.644987, -3.278648, -0.327680, 1, 0.114406, 0.869742, 0.038527
-17.671352, -3.947809, -0.505141, 1, 0.114406, 0.869742, 0.038527
-17.390472, -1.892099, 5.346842, 1, 0.114406, 0.869742, 0.038527
-17.827640, -2.626328, 5.295389, 1, 0.114406, 0.869742, 0.038527
-17.438056, -3.246564, 5.022273, 1, 0.114406, 0.869742, 0.038527
-17.856585, -4.021668, 4.994325, 1, 0.114406, 0.869742, 0.038527
-17.376667, -1.896427, 4.611847, 1, 0.114406, 0.869742, 0.038527
-17.941927, -2.643164, 4.588332, 1, 0.114406, 0.869742, 0.038527
-17.437895, -3.232995, 4.304655, 1, 0.114406, 0.869742, 0.038527
-17.897973, -4.009989, 4.264870, 1, 0.114406, 0.869742, 0.038527
-17.390853, -1.903197, 3.922388, 1, 0.114406, 0.869742, 0.038527
-17.875558, -2.629243, 3.861876, 1, 0.114406, 0.869742, 0.038527
-17.383283, -3.216280, 3.599265, 1, 0.114406, 0.869742, 0.038527
-17.372841, -1.901226, 3.243507, 1, 0.114406, 0.869742, 0.038527
-17.402321, -3.215091, 2.931594, 1, 0.114406, 0.869742, 0.038527
-17.394998, -3.871162, 2.779471, 1, 0.114406, 0.869742, 0.038527
-17.371546, -1.902005, 2.581472, 1, 0.114406, 0.869742, 0.038527
-17.366372, -2.545989, 2.419620, 1, 0.114406, 0.869742, 0.038527
-17.338139, -3.193846, 2.259062, 1, 0.114406, 0.869742, 0.038527
-16.824686, -3.734998, 2.043471, 1, 0.114406, 0.869742, 0.038527
-17.146330, -1.877346, 1.907942, 1, 0.114406, 0.869742, 0.038527
-17.422625, -2.548645, 1.772106, 1, 0.114406, 0.869742, 0.038527
-17.726089, -3.258593, 1.644672, 1, 0.114406, 0.869742, 0.038527
-17.796871, -3.941693, 1.490620, 1, 0.114406, 0.869742, 0.038527
-17.639218, -1.923524, 1.308938, 1, 0.114406, 0.869742, 0.038527
-17.689324, -2.585136, 1.147295, 1, 0.114406, 0.869742, 0.038527
-17.702632, -3.247893, 0.984195, 1, 0.114406, 0.869742, 0.038527
-17.768923, -3.925744, 0.822521, 1, 0.114406, 0.869742, 0.038527
-17.628850, -1.916789, 0.659218, 1, 0.114406, 0.869742, 0.038527
-17.691641, -2.576014, 0.493138, 1, 0.114406, 0.869742, 0.038527
-17.697059, -3.239209, 0.325029, 1, 0.114406, 0.869742, 0.038527
-17.765327, -3.922999, 0.157818, 1, 0.114406, 0.869742, 0.038527
-17.630374, -3.220007, -0.327223, 1, 0.114406, 0.869742, 0.038527
-17.663855, -3.889276, -0.504583, 1, 0.114406, 0.869742, 0.038527
-17.380028, -1.837028, 5.341873, 1, 0.114406, 0.869742, 0.038527
-17.829917, -2.570800, 5.293698, 1, 0.114406, 0.869742, 0.038527
-17.486739, -3.200151, 5.033442, 1, 0.114406, 0.869742, 0.038527
-17.855655, -3.963939, 4.990640, 1, 0.114406, 0.869742, 0.038527
-17.396825, -1.844637, 4.615673, 1, 0.114406, 0.869742, 0.038527
-17.933640, -2.585755, 4.584163, 1, 0.114406, 0.869742, 0.038527
-17.436260, -3.177391, 4.301824, 1, 0.114406, 0.869742, 0.038527
-17.387877, -1.848905, 3.920420, 1, 0.114406, 0.869742, 0.038527
-17.881604, -2.574110, 3.861458, 1, 0.114406, 0.869742, 0.038527
-17.445128, -3.172401, 3.610039, 1, 0.114406, 0.869742, 0.038527
-17.372726, -1.847294, 3.242412, 1, 0.114406, 0.869742, 0.038527
-17.373277, -3.154636, 2.925057, 1, 0.114406, 0.869742, 0.038527
-17.388455, -3.813755, 2.776543, 1, 0.114406, 0.869742, 0.038527
-17.378284, -1.848805, 2.581618, 1, 0.114406, 0.869742, 0.038527
-17.377043, -2.493120, 2.420030, 1, 0.114406, 0.869742, 0.038527
-17.346881, -3.140462, 2.258935, 1, 0.114406, 0.869742, 0.038527
-16.791440, -3.673600, 2.038055, 1, 0.114406, 0.869742, 0.038527
-17.127301, -1.822104, 1.905193, 1, 0.114406, 0.869742, 0.038527
-17.449075, -2.497860, 1.774009, 1, 0.114406, 0.869742, 0.038527
-17.734043, -3.203841, 1.644491, 1, 0.114406, 0.869742, 0.038527
-17.805958, -3.886437, 1.490375, 1, 0.114406, 0.869742, 0.038527
-17.624209, -1.867192, 1.307393, 1, 0.114406, 0.869742, 0.038527
-17.692232, -2.530147, 1.146975, 1, 0.114406, 0.869742, 0.038527
-17.700720, -3.191441, 0.983539, 1, 0.114406, 0.869742, 0.038527
-17.775027, -3.869937, 0.822250, 1, 0.114406, 0.869742, 0.038527
-17.618747, -1.861016, 0.658624, 1, 0.114406, 0.869742, 0.038527
-17.686597, -2.519892, 0.492779, 1, 0.114406, 0.869742, 0.038527
-17.663615, -3.177112, 0.324234, 1, 0.114406, 0.869742, 0.038527
-17.757736, -3.864224, 0.157645, 1, 0.114406, 0.869742, 0.038527
-17.648044, -3.167316, -0.327369, 1, 0.114406, 0.869742, 0.038527
-17.653236, -3.830191, -0.503941, 1, 0.114406, 0.869742, 0.038527
-17.396998, -1.784869, 5.345381, 1, 0.114406, 0.869742, 0.038527
-17.831070, -2.515148, 5.291724, 1, 0.114406, 0.869742, 0.038527
-17.856421, -3.906666, 4.987481, 1, 0.114406, 0.869742, 0.038527
-17.427409, -1.793829, 4.622306, 1, 0.114406, 0.869742, 0.038527
-17.905009, -2.525577, 4.574842, 1, 0.114406, 0.869742, 0.038527
-17.401233, -1.796353, 3.922170, 1, 0.114406, 0.869742, 0.038527
-17.835189, -2.511602, 3.849753, 1, 0.114406, 0.869742, 0.038527
-17.467320, -3.121106, 3.612632, 1, 0.114406, 0.869742, 0.038527
-17.374401, -1.793583, 3.241682, 1, 0.114406, 0.869742, 0.038527
-17.703443, -2.490528, 3.137536, 1, 0.114406, 0.869742, 0.038527
-17.378016, -3.100454, 2.924240, 1, 0.114406, 0.869742, 0.038527
-17.391382, -3.758512, 2.775156, 1, 0.114406, 0.869742, 0.038527
-17.376001, -1.794668, 2.580449, 1, 0.114406, 0.869742, 0.038527
-17.368915, -2.437593, 2.417845, 1, 0.114406, 0.869742, 0.038527
-17.276356, -3.072984, 2.248513, 1, 0.114406, 0.869742, 0.038527
-16.789042, -3.619137, 2.036406, 1, 0.114406, 0.869742, 0.038527
-17.123911, -1.768631, 1.904204, 1, 0.114406, 0.869742, 0.038527
-17.428082, -2.440314, 1.771105, 1, 0.114406, 0.869742, 0.038527
-17.742808, -3.149245, 1.644400, 1, 0.114406, 0.869742, 0.038527
-17.801234, -3.828229, 1.488990, 1, 0.114406, 0.869742, 0.038527
-17.626880, -1.812806, 1.307173, 1, 0.114406, 0.869742, 0.038527
-17.692005, -2.474750, 1.146463, 1, 0.114406, 0.869742, 0.038527
-17.701580, -3.135553, 0.983048, 1, 0.114406, 0.869742, 0.038527
-17.769234, -3.811614, 0.821437, 1, 0.114406, 0.869742, 0.038527
-17.603498, -1.804813, 0.657844, 1, 0.114406, 0.869742, 0.038527
-17.688303, -2.464791, 0.492614, 1, 0.114406, 0.869742, 0.038527
-17.667372, -3.121862, 0.324126, 1, 0.114406, 0.869742, 0.038527
-17.762663, -3.808259, 0.157584, 1, 0.114406, 0.869742, 0.038527
-17.691296, -3.781656, -0.504694, 1, 0.114406, 0.869742, 0.038527
-17.414763, -1.732718, 5.349181, 1, 0.114406, 0.869742, 0.038527
-17.839653, -2.460562, 5.292006, 1, 0.114406, 0.869742, 0.038527
-17.874625, -3.157911, 5.139418, 1, 0.114406, 0.869742, 0.038527
-17.863608, -3.850848, 4.986165, 1, 0.114406, 0.869742, 0.038527
-17.416475, -1.738722, 4.617969, 1, 0.114406, 0.869742, 0.038527
-17.833923, -2.459772, 4.554730, 1, 0.114406, 0.869742, 0.038527
-19.265286, -3.388691, 4.747857, 1, 0.114406, 0.869742, 0.038527
-17.390155, -1.741305, 3.918451, 1, 0.114406, 0.869742, 0.038527
-17.841842, -2.456739, 3.849544, 1, 0.114406, 0.869742, 0.038527
-17.384712, -1.740760, 3.242595, 1, 0.114406, 0.869742, 0.038527
-17.583178, -2.418621, 3.114892, 1, 0.114406, 0.869742, 0.038527
-17.368984, -3.043889, 2.921135, 1, 0.114406, 0.869742, 0.038527
-17.394134, -3.703286, 2.773769, 1, 0.114406, 0.869742, 0.038527
-17.370597, -1.740266, 2.578841, 1, 0.114406, 0.869742, 0.038527
-17.367479, -2.383082, 2.416616, 1, 0.114406, 0.869742, 0.038527
-17.285701, -3.019966, 2.248513, 1, 0.114406, 0.869742, 0.038527
-16.772868, -3.561837, 2.033109, 1, 0.114406, 0.869742, 0.038527
-17.119367, -1.715096, 1.903104, 1, 0.114406, 0.869742, 0.038527
-17.451258, -2.388993, 1.772707, 1, 0.114406, 0.869742, 0.038527
-17.710201, -3.087441, 1.640492, 1, 0.114406, 0.869742, 0.038527
-17.797295, -3.770292, 1.487686, 1, 0.114406, 0.869742, 0.038527
-17.631365, -1.758620, 1.307099, 1, 0.114406, 0.869742, 0.038527
-17.689627, -2.419108, 1.145822, 1, 0.114406, 0.869742, 0.038527
-17.702263, -3.079691, 0.982556, 1, 0.114406, 0.869742, 0.038527
-17.759343, -3.752537, 0.820444, 1, 0.114406, 0.869742, 0.038527
-17.596025, -1.749513, 0.657361, 1, 0.114406, 0.869742, 0.038527
-17.678944, -2.408218, 0.492145, 1, 0.114406, 0.869742, 0.038527
-17.671941, -3.066790, 0.324035, 1, 0.114406, 0.869742, 0.038527
-17.766437, -3.752093, 0.157514, 1, 0.114406, 0.869742, 0.038527
-17.717487, -3.730451, -0.505113, 1, 0.114406, 0.869742, 0.038527
-17.391439, -1.676529, 5.340411, 1, 0.114406, 0.869742, 0.038527
-17.837609, -2.404537, 5.289187, 1, 0.114406, 0.869742, 0.038527
-17.807441, -3.089734, 5.117351, 1, 0.114406, 0.869742, 0.038527
-17.834759, -3.787408, 4.974845, 1, 0.114406, 0.869742, 0.038527
-17.395743, -1.682767, 4.611082, 1, 0.114406, 0.869742, 0.038527
-17.876935, -2.409839, 4.563805, 1, 0.114406, 0.869742, 0.038527
-19.416359, -3.353886, 4.782530, 1, 0.114406, 0.869742, 0.038527
-17.412898, -1.689641, 3.922388, 1, 0.114406, 0.869742, 0.038527
-17.883217, -2.406554, 3.856860, 1, 0.114406, 0.869742, 0.038527
-17.383121, -1.686752, 3.241317, 1, 0.114406, 0.869742, 0.038527
-17.560253, -2.360597, 3.109533, 1, 0.114406, 0.869742, 0.038527
-17.346155, -2.985066, 2.915742, 1, 0.114406, 0.869742, 0.038527
-17.404446, -3.649701, 2.773615, 1, 0.114406, 0.869742, 0.038527
-17.361086, -1.685531, 2.576649, 1, 0.114406, 0.869742, 0.038527
-17.373725, -2.329657, 2.416479, 1, 0.114406, 0.869742, 0.038527
-17.330079, -2.972958, 2.253088, 1, 0.114406, 0.869742, 0.038527
-16.768164, -3.507109, 2.031226, 1, 0.114406, 0.869742, 0.038527
-17.116635, -1.661798, 1.902225, 1, 0.114406, 0.869742, 0.038527
-17.459492, -2.335574, 1.772807, 1, 0.114406, 0.869742, 0.038527
-17.737257, -3.036117, 1.642128, 1, 0.114406, 0.869742, 0.038527
-17.797071, -3.713230, 1.486708, 1, 0.114406, 0.869742, 0.038527
-17.629730, -1.703848, 1.306584, 1, 0.114406, 0.869742, 0.038527
-17.695976, -2.364694, 1.145758, 1, 0.114406, 0.869742, 0.038527
-17.705723, -3.024358, 0.982229, 1, 0.114406, 0.869742, 0.038527
-17.767837, -3.697424, 0.820308, 1, 0.114406, 0.869742, 0.038527
-17.598326, -1.695233, 0.657249, 1, 0.114406, 0.869742, 0.038527
-17.670395, -2.351859, 0.491704, 1, 0.114406, 0.869742, 0.038527
-17.665496, -3.009872, 0.323746, 1, 0.114406, 0.869742, 0.038527
-17.768075, -3.695532, 0.157428, 1, 0.114406, 0.869742, 0.038527
-17.721998, -3.674656, -0.504917, 1, 0.114406, 0.869742, 0.038527
-17.367935, -1.620500, 5.331642, 1, 0.114406, 0.869742, 0.038527
-17.828731, -2.347672, 5.284394, 1, 0.114406, 0.869742, 0.038527
-17.874695, -3.044943, 5.133970, 1, 0.114406, 0.869742, 0.038527
-17.852906, -3.734057, 4.976688, 1, 0.114406, 0.869742, 0.038527
-17.392159, -1.628578, 4.608786, 1, 0.114406, 0.869742, 0.038527
-17.847720, -2.350172, 4.554485, 1, 0.114406, 0.869742, 0.038527
-19.425599, -3.294139, 4.782294, 1, 0.114406, 0.869742, 0.038527
-17.393712, -1.633930, 3.916919, 1, 0.114406, 0.869742, 0.038527
-17.838159, -2.344796, 3.845573, 1, 0.114406, 0.869742, 0.038527
-17.382342, -1.632862, 3.240222, 1, 0.114406, 0.869742, 0.038527
-17.552765, -2.304788, 3.106940, 1, 0.114406, 0.869742, 0.038527
-17.365933, -2.933643, 2.917539, 1, 0.114406, 0.869742, 0.038527
-17.407819, -3.594690, 2.772382, 1, 0.114406, 0.869742, 0.038527
-17.361251, -1.631797, 2.575919, 1, 0.114406, 0.869742, 0.038527
-17.358201, -2.273385, 2.413338, 1, 0.114406, 0.869742, 0.038527
-17.260869, -2.906599, 2.242920, 1, 0.114406, 0.869742, 0.038527
-16.755501, -3.450841, 2.028400, 1, 0.114406, 0.869742, 0.038527
-17.144412, -1.611417, 1.904753, 1, 0.114406, 0.869742, 0.038527
-17.363971, -2.268593, 1.762393, 1, 0.114406, 0.869742, 0.038527
-17.720954, -2.977395, 1.639765, 1, 0.114406, 0.869742, 0.038527
-17.799591, -3.656807, 1.485974, 1, 0.114406, 0.869742, 0.038527
-17.627922, -1.649103, 1.306069, 1, 0.114406, 0.869742, 0.038527
-17.686325, -2.308197, 1.144670, 1, 0.114406, 0.869742, 0.038527
-17.722796, -2.971344, 0.982666, 1, 0.114406, 0.869742, 0.038527
-17.768332, -3.640690, 0.819812, 1, 0.114406, 0.869742, 0.038527
-17.598470, -1.640771, 0.657063, 1, 0.114406, 0.869742, 0.038527
-17.645806, -2.293513, 0.490822, 1, 0.114406, 0.869742, 0.038527
-17.670703, -2.955001, 0.323674, 1, 0.114406, 0.869742, 0.038527
-17.761695, -3.637392, 0.157272, 1, 0.114406, 0.869742, 0.038527
-17.684218, -3.610271, -0.503523, 1, 0.114406, 0.869742, 0.038527
-17.351871, -1.565318, 5.325211, 1, 0.114406, 0.869742, 0.038527
-17.841561, -2.293697, 5.286085, 1, 0.114406, 0.869742, 0.038527
-17.889645, -2.991042, 5.135604, 1, 0.114406, 0.869742, 0.038527
-17.855774, -3.677515, 4.974319, 1, 0.114406, 0.869742, 0.038527
-17.393222, -1.574863, 4.607765, 1, 0.114406, 0.869742, 0.038527
-17.863501, -2.296518, 4.556692, 1, 0.114406, 0.869742, 0.038527
-19.437532, -3.234846, 4.782766, 1, 0.114406, 0.869742, 0.038527
-17.378236, -1.578705, 3.912325, 1, 0.114406, 0.869742, 0.038527
-17.831689, -2.288316, 3.842646, 1, 0.114406, 0.869742, 0.038527
-17.372580, -1.578191, 3.237485, 1, 0.114406, 0.869742, 0.038527
-17.532399, -2.247420, 3.102100, 1, 0.114406, 0.869742, 0.038527
-17.358305, -2.877608, 2.914761, 1, 0.114406, 0.869742, 0.038527
-17.411020, -3.539692, 2.771149, 1, 0.114406, 0.869742, 0.038527
-17.361249, -1.578078, 2.575188, 1, 0.114406, 0.869742, 0.038527
-17.362146, -2.219743, 2.412929, 1, 0.114406, 0.869742, 0.038527
-17.195330, -2.841340, 2.233261, 1, 0.114406, 0.869742, 0.038527
-16.747517, -3.395670, 2.026163, 1, 0.114406, 0.869742, 0.038527
-17.156205, -1.559441, 1.905523, 1, 0.114406, 0.869742, 0.038527
-17.478429, -2.229030, 1.773308, 1, 0.114406, 0.869742, 0.038527
-17.720179, -2.921394, 1.638856, 1, 0.114406, 0.869742, 0.038527
-17.800959, -3.600206, 1.485159, 1, 0.114406, 0.869742, 0.038527
-17.631906, -1.594924, 1.305995, 1, 0.114406, 0.869742, 0.038527
-17.630957, -2.245980, 1.140635, 1, 0.114406, 0.869742, 0.038527
-17.702270, -2.912095, 0.981028, 1, 0.114406, 0.869742, 0.038527
-17.764728, -3.583197, 0.819134, 1, 0.114406, 0.869742, 0.038527
-17.582518, -1.584887, 0.656283, 1, 0.114406, 0.869742, 0.038527
-17.585327, -2.230811, 0.488947, 1, 0.114406, 0.869742, 0.038527
-17.665873, -2.898508, 0.323421, 1, 0.114406, 0.869742, 0.038527
-17.763948, -3.581104, 0.157193, 1, 0.114406, 0.869742, 0.038527
-17.692271, -3.555409, -0.503439, 1, 0.114406, 0.869742, 0.038527
-17.403275, -1.516143, 5.339534, 1, 0.114406, 0.869742, 0.038527
-17.777115, -2.229993, 5.264940, 1, 0.114406, 0.869742, 0.038527
-17.817082, -2.922748, 5.112175, 1, 0.114406, 0.869742, 0.038527
-17.880208, -3.625401, 4.978004, 1, 0.114406, 0.869742, 0.038527
-17.400860, -1.521747, 4.608530, 1, 0.114406, 0.869742, 0.038527
-17.928177, -2.248942, 4.571409, 1, 0.114406, 0.869742, 0.038527
-19.445447, -3.174884, 4.782294, 1, 0.114406, 0.869742, 0.038527
-17.368417, -1.524103, 3.909043, 1, 0.114406, 0.869742, 0.038527
-17.954095, -2.248056, 3.867520, 1, 0.114406, 0.869742, 0.038527
-17.373423, -1.524542, 3.236755, 1, 0.114406, 0.869742, 0.038527
-17.538234, -2.193498, 3.101927, 1, 0.114406, 0.869742, 0.038527
-17.352446, -2.821964, 2.912310, 1, 0.114406, 0.869742, 0.038527
-17.410173, -3.483932, 2.769300, 1, 0.114406, 0.869742, 0.038527
-17.366009, -1.524807, 2.575188, 1, 0.114406, 0.869742, 0.038527
-17.355111, -2.164750, 2.411017, 1, 0.114406, 0.869742, 0.038527
-17.264670, -2.798412, 2.241141, 1, 0.114406, 0.869742, 0.038527
-16.674107, -3.327560, 2.016037, 1, 0.114406, 0.869742, 0.038527
-17.127243, -1.503843, 1.901785, 1, 0.114406, 0.869742, 0.038527
-17.446678, -2.170606, 1.769402, 1, 0.114406, 0.869742, 0.038527
-17.715295, -2.864790, 1.637584, 1, 0.114406, 0.869742, 0.038527
-17.799213, -3.543047, 1.484100, 1, 0.114406, 0.869742, 0.038527
-17.634728, -1.540649, 1.305848, 1, 0.114406, 0.869742, 0.038527
-17.620928, -2.189786, 1.139546, 1, 0.114406, 0.869742, 0.038527
-17.703235, -2.856499, 0.980591, 1, 0.114406, 0.869742, 0.038527
-17.764860, -3.526540, 0.818638, 1, 0.114406, 0.869742, 0.038527
-17.582321, -1.530504, 0.656097, 1, 0.114406, 0.869742, 0.038527
-17.612920, -2.179427, 0.489526, 1, 0.114406, 0.869742, 0.038527
-17.669747, -2.843502, 0.323331, 1, 0.114406, 0.869742, 0.038527
-17.767985, -3.525226, 0.157133, 1, 0.114406, 0.869742, 0.038527
-17.383067, -1.460661, 5.331934, 1, 0.114406, 0.869742, 0.038527
-17.781016, -2.175093, 5.264094, 1, 0.114406, 0.869742, 0.038527
-17.854464, -2.872658, 5.120348, 1, 0.114406, 0.869742, 0.038527
-17.731361, -3.538620, 4.933518, 1, 0.114406, 0.869742, 0.038527
-17.362091, -1.464697, 4.597051, 1, 0.114406, 0.869742, 0.038527
-17.882067, -2.187455, 4.557918, 1, 0.114406, 0.869742, 0.038527
-19.453177, -3.114904, 4.781823, 1, 0.114406, 0.869742, 0.038527
-17.386228, -3.449554, 4.121507, 1, 0.114406, 0.869742, 0.038527
-17.363288, -1.469987, 3.906856, 1, 0.114406, 0.869742, 0.038527
-17.820156, -2.175778, 3.837212, 1, 0.114406, 0.869742, 0.038527
-17.404106, -3.440789, 3.437892, 1, 0.114406, 0.869742, 0.038527
-17.364303, -1.470072, 3.234201, 1, 0.114406, 0.869742, 0.038527
-17.503817, -2.134673, 3.094667, 1, 0.114406, 0.869742, 0.038527
-17.351279, -2.767161, 2.910675, 1, 0.114406, 0.869742, 0.038527
-17.384909, -3.423439, 2.763598, 1, 0.114406, 0.869742, 0.038527
-17.357789, -1.470437, 2.573288, 1, 0.114406, 0.869742, 0.038527
-17.346921, -2.109701, 2.408968, 1, 0.114406, 0.869742, 0.038527
-17.266319, -2.744342, 2.240251, 1, 0.114406, 0.869742, 0.038527
-16.801169, -3.299351, 2.030166, 1, 0.114406, 0.869742, 0.038527
-17.111968, -1.449612, 1.899586, 1, 0.114406, 0.869742, 0.038527
-17.451280, -2.116830, 1.769202, 1, 0.114406, 0.869742, 0.038527
-17.715148, -2.809023, 1.636766, 1, 0.114406, 0.869742, 0.038527
-17.791414, -3.484783, 1.482551, 1, 0.114406, 0.869742, 0.038527
-17.636391, -1.486287, 1.305628, 1, 0.114406, 0.869742, 0.038527
-17.623600, -2.135236, 1.139290, 1, 0.114406, 0.869742, 0.038527
-17.695150, -2.799520, 0.979663, 1, 0.114406, 0.869742, 0.038527
-17.782459, -3.473362, 0.818954, 1, 0.114406, 0.869742, 0.038527
-17.581954, -1.476137, 0.655912, 1, 0.114406, 0.869742, 0.038527
-17.615554, -2.124903, 0.489416, 1, 0.114406, 0.869742, 0.038527
-17.668511, -2.787720, 0.323150, 1, 0.114406, 0.869742, 0.038527
-17.763015, -3.467633, 0.156994, 1, 0.114406, 0.869742, 0.038527
-17.395091, -1.407941, 5.334273, 1, 0.114406, 0.869742, 0.038527
-17.413200, -2.075897, 5.153292, 1, 0.114406, 0.869742, 0.038527
-17.826127, -2.812020, 5.109723, 1, 0.114406, 0.869742, 0.038527
-17.378619, -3.412818, 4.832437, 1, 0.114406, 0.869742, 0.038527
-17.379032, -1.412442, 4.600367, 1, 0.114406, 0.869742, 0.038527
-17.385235, -2.072563, 4.429640, 1, 0.114406, 0.869742, 0.038527
-19.460721, -3.054906, 4.781351, 1, 0.114406, 0.869742, 0.038527
-17.405334, -3.397877, 4.123545, 1, 0.114406, 0.869742, 0.038527
-17.353128, -1.415520, 3.903574, 1, 0.114406, 0.869742, 0.038527
-17.354812, -2.064943, 3.735627, 1, 0.114406, 0.869742, 0.038527
-17.413617, -3.387191, 3.437702, 1, 0.114406, 0.869742, 0.038527
-17.359911, -1.416073, 3.232558, 1, 0.114406, 0.869742, 0.038527
-17.363575, -2.063527, 3.068739, 1, 0.114406, 0.869742, 0.038527
-17.354813, -2.713153, 2.909858, 1, 0.114406, 0.869742, 0.038527
-17.369140, -3.365012, 2.759437, 1, 0.114406, 0.869742, 0.038527
-17.354332, -1.416533, 2.572119, 1, 0.114406, 0.869742, 0.038527
-17.318880, -2.052392, 2.404188, 1, 0.114406, 0.869742, 0.038527
-17.290337, -2.693799, 2.242285, 1, 0.114406, 0.869742, 0.038527
-16.817062, -3.248921, 2.030872, 1, 0.114406, 0.869742, 0.038527
-17.114354, -1.396945, 1.899366, 1, 0.114406, 0.869742, 0.038527
-17.444847, -2.061762, 1.767900, 1, 0.114406, 0.869742, 0.038527
-17.712859, -2.752978, 1.635767, 1, 0.114406, 0.869742, 0.038527
-17.772662, -3.424526, 1.480106, 1, 0.114406, 0.869742, 0.038527
-17.637886, -1.431931, 1.305407, 1, 0.114406, 0.869742, 0.038527
-17.624122, -2.080455, 1.138906, 1, 0.114406, 0.869742, 0.038527
-17.702668, -2.745066, 0.979608, 1, 0.114406, 0.869742, 0.038527
-17.767525, -3.413889, 0.817780, 1, 0.114406, 0.869742, 0.038527
-17.583412, -1.421948, 0.655800, 1, 0.114406, 0.869742, 0.038527
-17.615042, -2.070032, 0.489223, 1, 0.114406, 0.869742, 0.038527
-17.665123, -2.731667, 0.322933, 1, 0.114406, 0.869742, 0.038527
-17.734289, -3.405577, 0.156647, 1, 0.114406, 0.869742, 0.038527
